"Probe Set"	"Gene Symbol"	"UniGene ID"	"Representative Public ID"	"Gene Title=Chromosomal Location"	"CON1"	"CON2"	"CON3"	"CON4"	"BNF1"	"BNF2"	"BNF3"	"BNF4"	"D3T1"	"D3T2"	"D3T3"	"D3T4"	"OLT1"	"OLT2"	"OLT3"	"OLT4"
"1383719_at"	"Mtap7_predicted"	"Rn.23807"	"AW531489"	"microtubule-associated protein 7 (predicted)=chr1p12"	14.38647053	14.25211013	13.76680755	14.58698391	20.13555804	14.13020833	19.60380986	22.12703809	16.81375545	12.06167068	14.54425338	14.03056312	14.33565142	9.270390042	14.5586113	13.96327732
"1392916_at"	"Mtap7_predicted"	"Rn.23807"	"BM386695"	"microtubule-associated protein 7 (predicted)=chr1p12"	284.9023568	187.603521	153.1666608	241.7349275	274.4381072	156.982125	226.2450689	196.4949984	236.3189235	197.2236853	185.0321272	337.1222835	134.7229187	135.2158093	159.2000698	208.5799603
"1374646_at"	"Csnk1a1"	"Rn.23810"	"BM387173"	"Casein kinase 1, alpha 1=chr18q12.1"	1336.354071	1067.3444	952.3290267	1134.209437	1187.671921	1006.105465	1187.610427	1376.651585	1302.52688	730.1993696	850.4913732	817.8396867	617.9715774	1013.158079	789.8040804	1095.356973
"1369312_a_at"	"Csnk1a1"	"Rn.23810"	"U77583"	"casein kinase 1, alpha 1=chr18q12.1"	261.4803219	316.5614484	288.9924013	230.4365908	305.4584033	312.1701775	268.4901758	294.2404659	393.3516868	162.6079721	150.6160144	134.8504068	151.3133656	207.0155261	300.462699	318.0039272
"1371433_at"	"---"	"Rn.23811"	"BM384999"	"Transcribed locus=---"	761.4007628	692.9697063	737.972037	675.491077	831.8892235	943.7930772	771.9117311	926.589829	806.0195335	668.2870853	806.5645747	743.8103429	586.6305528	635.6885008	672.2676232	815.3122577
"1377125_at"	"Dnajc6_predicted"	"Rn.23812"	"AW523481"	"DnaJ (Hsp40) homolog, subfamily C, member 6 (predicted)=chr5q33"	10.75958648	11.70171123	11.7297981	12.16133836	12.12122345	11.64397849	11.83698785	11.79811091	11.34458113	15.13212086	12.54282793	13.03992762	13.0973431	14.08021313	17.77662086	11.48797421
"1389592_at"	"---"	"Rn.23816"	"AI317817"	"Transcribed locus=---"	39.99234867	39.55468756	26.83947665	50.54816962	29.8607817	31.50093721	71.72151729	27.23573538	23.29505896	17.1891053	29.96086277	65.68966409	23.30069466	32.76982665	36.54752171	40.44293342
"1372988_at"	"Cnot10"	"Rn.23825"	"BF397012"	"CCR4-NOT transcription complex, subunit 10=chr8q32"	35.83590285	31.85133379	33.8095402	33.73733608	25.99583462	31.75776865	30.91286618	32.38304703	32.38125812	38.5139035	35.31687923	29.92182886	33.7005181	34.82640202	34.24314088	35.11051739
"1391838_at"	"Ankrd11_predicted"	"Rn.23844"	"BE106639"	"ankyrin repeat domain 11 (predicted)=chr19q12"	60.8722258	50.57187452	49.99760604	51.39295936	51.16378252	50.09780906	46.20493518	47.17456563	49.99586247	54.91408429	53.6407126	24.12046757	53.40467986	51.20142821	74.93212955	52.34403945
"1381809_at"	"Ankrd11_predicted"	"Rn.23844"	"BE097847"	"ankyrin repeat domain 11 (predicted)=chr19q12"	56.870537	63.20300022	80.51593412	66.67050316	84.9425438	73.38706765	83.79372402	70.86198505	66.67902066	85.9905836	108.438781	49.17223532	122.3429902	99.24332588	125.2342027	67.63305702
"1395976_at"	"RGD1563940_predicted"	"Rn.23848"	"AI177017"	"similar to phosphoinositol 4-phosphate adaptor protein-2 (predicted)=chr4q24"	10.93537915	10.08395006	9.723646995	9.437730801	9.318702535	9.409717188	9.181578961	9.439915464	13.57981444	14.36923358	10.17713668	8.721923478	10.65255484	9.816101985	9.847286214	9.401100587
"1388625_at"	"RGD1304711_predicted"	"Rn.2385"	"BM390149"	"similar to RIKEN cDNA 4921521J11 (predicted)=chr16p14"	82.11750749	56.07301347	67.01429814	66.25205002	68.5294166	60.44267957	67.23798728	65.77404959	69.71163323	70.06379026	70.54717351	126.3460422	68.77309945	68.8153705	67.65429374	81.06602936
"1374849_at"	"Adamts7_predicted"	"Rn.23850 /// rn.23850"	"BF285745"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7 (predicted) /// a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7 (predicted)=chr8q31"	14.19164461	14.48263483	17.59875684	14.52546494	9.833029363	17.51881764	13.75303105	14.49446223	14.20663758	15.83604488	14.82766388	14.41637757	18.09252381	14.60121415	15.9247529	14.09166532
"1373449_at"	"Taf5l"	"Rn.23853"	"BG375861"	"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor=chr19q12"	329.0566585	220.4039105	272.6556333	223.6879987	239.2770364	223.1267381	295.2918544	266.7072819	216.8476149	211.6665279	174.6781602	352.4624871	216.1798401	247.2328824	225.1725413	263.0785304
"1392557_at"	"Bicc1_predicted"	"Rn.23854"	"BF389151"	"Bicaudal C homolog 1 (Drosophila) (predicted)=chr20p11"	6.860749192	6.990289052	8.11597213	7.276830181	8.377586694	7.516072666	7.300267941	8.11626251	7.588803937	8.077866649	10.20294883	7.011627736	7.64113701	7.372103594	7.768537423	6.859461735
"1389074_at"	"Fchsd2_predicted"	"Rn.2386"	"AI232737"	"FCH and double SH3 domains 2 (predicted)=chr1q32"	512.3355415	522.6970983	491.9342734	519.3666737	477.8544124	333.7649391	541.8371338	524.5936292	295.1303111	223.2878333	236.4828952	262.6528573	289.8461228	307.6737924	429.0718939	327.349546
"1395324_at"	"Fchsd2_predicted"	"Rn.2386"	"BM385905"	"FCH and double SH3 domains 2 (predicted)=chr1q32"	53.6325319	124.6656868	138.3235815	136.8864363	93.7466726	58.58360486	169.693797	138.4144142	125.9089068	120.518215	124.2834332	14.63730423	118.3062398	106.5332948	74.44888861	121.6554888
"1393521_at"	"Ttf2_predicted"	"Rn.23866"	"AI232280"	"Transcription termination factor, RNA polymerase II (predicted)=chr2q34"	16.49408228	12.38140933	12.34592876	11.06880516	17.79174059	12.2184107	12.42174473	14.71013767	15.69760445	13.05463525	10.90867361	21.03884904	11.1056852	7.974789492	10.35135254	12.70008599
"1398795_at"	"Dars"	"Rn.2388"	"NM_053799"	"aspartyl-tRNA synthetase=chr13q12"	1151.106913	1020.872352	857.1207938	1279.553629	1515.760016	1120.857106	1265.679402	1463.608719	1740.770684	1262.070476	1085.97763	1500.255049	1245.181843	1173.917437	1295.656687	1901.635057
"1384002_at"	"LOC361929"	"Rn.23898"	"BG663077"	"similar to Potential phospholipid-transporting ATPase IF (ATPase class I type 11B) (ATPase IR)=chr2q25"	82.65106401	57.65198809	32.26235462	43.1501199	43.22485541	32.78396743	76.76587015	38.18010978	84.48430332	31.4249507	38.72568459	82.02240097	37.1953426	30.14259343	37.36161864	44.77040633
"1389609_at"	"Tm7sf3"	"Rn.23905"	"BG378884"	"transmembrane 7 superfamily member 3=chr4q44"	530.3922651	406.1913385	416.5822107	395.0575289	406.7492064	403.6626149	315.6603655	414.9685246	628.8340381	418.8379385	458.8906183	406.8912559	480.7475476	390.362672	403.6100631	482.218611
"1369671_at"	"Otc"	"Rn.2391"	"K03040"	"ornithine transcarbamylase=chrXq13"	3385.315666	2979.504085	2476.916588	2808.538394	2563.068942	2357.954068	2672.754476	2728.294091	6951.417645	5380.278359	5017.264637	5824.261394	4492.539802	3670.688691	4233.305822	3684.096382
"1372711_at"	"LOC498750"	"Rn.23910"	"AI409292"	"similar to cDNA sequence BC005537=chr17p11"	2842.990731	2085.665455	1856.043426	1972.325542	1891.660876	1343.633076	1724.066945	1387.057106	1501.393326	1764.049318	2162.945787	1675.277019	1487.309418	1583.43354	1290.496542	2165.723051
"1391907_at"	"Nags_predicted"	"Rn.23912"	"AI030790"	"N-acetylglutamate synthase (predicted)=chr10q32.1"	1392.189371	1090.144928	1239.185644	819.2874067	590.5128013	825.7466504	766.5353567	838.6934356	797.6765289	832.5445953	803.0816283	856.1737652	1275.451778	1427.352369	1273.846803	1210.652588
"1371418_at"	"Cct2"	"Rn.2392"	"BG665035"	"chaperonin containing TCP1, subunit 2 (beta)=chr7q22"	2006.061472	1527.104485	1720.990228	1640.670383	1351.635301	1137.264828	1594.705604	1720.306081	1255.728344	1056.885989	1074.953799	1283.939644	1358.959768	1586.771065	1212.763211	1934.236635
"1382025_at"	"Mtm1"	"Rn.23921"	"BG668084"	"X-linked myotubular myopathy gene 1=chr7q11"	5.905062052	5.9289316	5.86787791	6.163182518	6.388175487	5.897420854	5.967018331	5.944349912	5.866599582	6.057218697	5.985858827	5.602626755	5.953126698	5.997904003	5.955172457	5.830193867
"1373025_at"	"C1qg"	"Rn.2393"	"AI411618"	"complement component 1, q subcomponent, gamma polypeptide=chr5q36"	582.5033078	511.5809948	1144.628311	545.4607476	1575.709569	2486.548852	928.6925729	1197.779375	886.6379789	363.7713765	726.0574383	632.9381878	562.6470721	524.0361262	335.9667186	326.4307151
"1384936_at"	"RGD1304693_predicted"	"Rn.23932"	"AI136316"	"Similar to CG14803-PA (predicted)=chr5q21"	24.92626221	28.23011172	32.02975918	32.91058901	32.34523598	31.69932597	32.26535073	29.53795692	29.71310859	44.58795436	41.99481254	31.33893248	39.65520763	33.80457518	47.70587147	30.3570371
"1374631_at"	"Obfc2b"	"Rn.23934"	"AW914202"	"oligonucleotide/oligosaccharide-binding fold containing 2B=chr7q11"	478.5533969	359.367152	306.258879	376.4088619	311.2381978	292.3686501	346.0887561	372.6046121	419.3451491	372.9699449	478.2880152	369.1322321	371.9891108	388.6261994	293.4232984	386.4919357
"1371878_at"	"---"	"Rn.2394"	"BI294787"	"Transcribed locus, weakly similar to XP_315986.2 ENSANGP00000010844 [Anopheles gambiae str. PEST]=---"	54.96590159	74.82677397	54.88409411	59.42767479	57.63023789	50.46165845	56.82944366	55.79717317	88.86476662	51.05782051	48.71395815	64.68159348	61.8060994	57.99201174	45.71647472	55.87181783
"1387236_at"	"Dctn4"	"Rn.23941"	"NM_053404"	"dynactin 4=chr18q12.1"	7.929848723	11.08167175	9.28795982	7.342473466	10.955954	10.27601102	7.989495658	10.26685028	8.38433749	6.154728396	6.630573803	7.061260188	3.59683377	6.349701807	6.57312527	6.019276335
"1384310_at"	"---"	"Rn.23945"	"BM383081"	"Transcribed locus=---"	9.715492048	9.360584932	9.888696106	9.866473417	10.14669778	9.923909102	9.774781123	10.11483026	9.926606935	10.34252614	10.32366821	9.418494	11.57331654	10.84222995	10.17387586	11.17885148
"1384250_a_at"	"---"	"Rn.23945"	"AA818098"	"Transcribed locus=---"	16.72307025	14.20354623	14.98332606	15.47539349	31.47543054	15.24818101	15.06666695	28.59033793	14.99420399	14.71893907	16.32527384	22.86954817	12.74897981	17.06605993	15.51670908	31.1391017
"1374524_at"	"Scly"	"Rn.23954"	"BM384384"	"selenocysteine lyase=chr9q36"	709.7773232	415.6717203	722.5372988	466.1056611	472.2985663	399.2897283	447.939289	459.9803428	1274.789141	1441.880124	1524.404366	1273.270006	1483.183269	841.3948765	644.9734573	769.6106867
"1390707_at"	"Rgs10"	"Rn.23957"	"BI281632"	"regulator of G-protein signalling 10=chr1q36"	17.41242767	17.44409186	17.25115345	17.68929404	35.40334406	25.82347508	25.95790578	17.54784747	16.86312046	14.89963882	15.86281692	17.44240615	9.097073951	16.96168027	18.48191408	16.93481624
"1378104_at"	"RGD1307465"	"Rn.23965"	"AI105459"	"similar to RIKEN cDNA 8430406I07=chr3q41"	18.61800794	18.49079745	16.86558694	17.8984169	17.24748823	16.87199996	18.60867275	18.7413581	29.6576203	24.09527342	18.78428184	25.41919059	19.06509743	17.30289139	17.17278411	27.19485586
"1377707_at"	"Slc35b4_predicted"	"Rn.23967"	"BF417096"	"solute carrier family 35, member B4 (predicted)=chr4q22"	123.7621326	102.6343885	92.20433368	106.3232259	149.1938308	151.8639573	138.8349874	218.6662969	181.5897897	123.4677067	96.93845319	137.700291	115.5746504	131.4997006	100.0655607	152.143739
"1388760_at"	"Slc35b4_predicted"	"Rn.23967"	"BI296312"	"solute carrier family 35, member B4 (predicted)=chr4q22"	157.7634886	125.63602	165.4799622	143.7143999	167.5091854	159.1590565	139.5616461	173.8160016	156.3546664	131.3650904	72.28619651	117.6920043	140.1837761	183.458868	123.352234	167.6490797
"1372167_at"	"LOC681031 /// LOC686174 /// LOC687679"	"Rn.2397"	"AW525656"	"similar to small nuclear ribonucleoprotein polypeptide G /// similar to small nuclear ribonucleoprotein polypeptide G /// similar to small nuclear ribonucleoprotein polypeptide G=chr4q34"	3266.414859	2335.643807	2473.508703	2492.782629	2823.561325	2244.894701	2105.70284	2846.899817	3164.922133	3370.466545	3465.88596	2871.120389	3425.731961	4221.030943	2731.070138	3171.458569
"1393352_at"	"RGD1310552_predicted"	"Rn.23973"	"BI293882"	"similar to hypothetical protein MGC38960 (predicted)=chr8q24"	677.2354157	505.7205582	626.15092	664.1661229	407.0866121	341.579601	537.8924344	486.3062015	1050.068378	963.3514753	930.9921881	950.3863709	813.2114916	806.5730949	738.0413087	1276.124826
"1382764_at"	"RGD1310552_predicted"	"Rn.23973"	"AI137160"	"Similar to hypothetical protein MGC38960 (predicted)=chr8q24"	120.4621611	337.6932624	400.5096257	251.8908461	182.6564925	152.7731005	240.912864	209.4871647	535.0361663	692.7966631	418.0902128	424.8432709	343.7476332	522.8027795	641.1354211	721.9074273
"1374574_at"	"RGD1310552_predicted"	"Rn.23973"	"AI547611"	"similar to hypothetical protein MGC38960 (predicted)=chr8q24"	231.7279622	173.0250976	243.9563445	226.1184744	146.3040244	103.3927913	180.6265672	175.2844751	335.8746349	275.2974388	250.4258757	387.0177739	187.1575292	297.4404047	355.1913776	574.0484894
"1373523_at"	"Fcgr3a"	"Rn.23977"	"AI011757"	"Fc fragment of IgG, low affinity IIIa, receptor=chr13q24"	10.58155388	12.33217086	18.75485666	10.94608339	34.76290911	73.01746918	19.053316	11.45878615	9.479153628	7.699275879	7.778062298	10.66975615	12.53562615	9.746636782	11.49287066	7.907889473
"1373238_at"	"Tada1l"	"Rn.23978"	"AI234844"	"transcriptional adaptor 1 (HFI1 homolog, yeast) like=chr13q23"	64.2187664	26.98393249	21.73446513	27.63488709	55.80521824	28.74777449	29.16002594	36.67954173	28.7483204	22.09991827	27.62202473	40.49822204	13.62140887	27.5309328	12.13048919	28.51454389
"1394010_at"	"Hbxap_predicted"	"Rn.23988"	"H32100"	"hepatitis B virus x associated protein (predicted)=chr1q32"	270.4240115	400.186899	193.1954971	278.7158661	292.8978839	355.7878431	302.1498528	265.8449692	249.14811	280.6379074	228.7986896	170.4439912	335.7285804	311.7508895	418.8968206	270.75327
"1377622_at"	"Hbxap_predicted"	"Rn.23988"	"AI717078"	"hepatitis B virus x associated protein (predicted)=chr1q32"	15.54535883	15.63632081	21.76022076	16.2267234	15.8961955	16.36143797	15.38340405	15.38363744	16.00436066	15.81682441	16.2704729	15.45217996	15.76653293	15.71343567	14.23428296	15.80461666
"1372741_at"	"Sccpdh"	"Rn.23989"	"AI412013"	"saccharopine dehydrogenase (putative)=chr13q26"	1433.497159	1164.72865	1019.132281	1002.509233	953.3453534	741.0059964	992.9491827	802.8756678	1199.988496	1150.073484	1391.609358	1310.538054	1242.2657	959.3339311	829.1164659	1164.26833
"1367674_at"	"Pitpnb"	"Rn.2399"	"NM_053742"	"phosphatidylinositol transfer protein, beta=chr12q16"	928.7069698	811.8676138	818.5028438	864.5441229	699.2621165	822.9108314	763.6854489	735.8777563	806.6018906	712.108609	694.6785862	843.2340013	795.3477126	879.991828	645.8030436	771.9729912
"1373906_at"	"RGD1563128_predicted /// Dhx40"	"Rn.23998 /// Rn.29182"	"AI104594"	"Similar to ADP-ribosylation-like factor 12 protein (predicted) /// DEAH (Asp-Glu-Ala-His) box polypeptide 40=chr10q31 /// chr10q26"	251.2270328	223.9307208	216.879457	244.5446096	245.8530557	222.7791578	230.2211213	226.8091035	210.9306743	227.6235395	226.2430354	221.0132193	223.0121256	225.4820808	171.1473914	232.2111595
"1386538_at"	"RGD1310495_predicted"	"Rn.24001"	"AW916827"	"similar to KIAA1919 protein (predicted)=chr20q12"	74.85922358	48.89232754	40.15997965	38.78061902	61.61706918	45.80922749	45.0352928	64.01015354	38.83252279	16.26270028	40.18828804	33.48957473	20.78830587	44.55574132	45.64780854	53.94139713
"1384145_at"	"RGD1310495_predicted"	"Rn.24001"	"AI511200"	"similar to KIAA1919 protein (predicted)=chr20q12"	723.7268651	503.9677304	402.5020676	503.4250084	636.8426727	355.8300165	549.2441898	519.8218635	474.6635232	390.7486956	439.3966995	557.5192075	350.297864	408.4291077	313.4830797	481.4414258
"1391767_at"	"RGD1310495_predicted"	"Rn.24001"	"AI548603"	"similar to KIAA1919 protein (predicted)=chr20q12"	4.787589894	4.83312359	4.798520032	4.960298725	4.900233533	4.798962335	4.86532847	4.887171482	4.785579445	5.036716766	5.035187105	4.743500516	4.942740602	4.928752438	4.975596111	4.737622844
"1379315_at"	"Rassf7_predicted"	"Rn.24007"	"BM385768"	"Ras association (RalGDS/AF-6) domain family 7 (predicted)=chr1q41"	159.2698926	144.1843175	162.7387487	190.3261735	102.6809006	124.9979393	137.2675114	141.0164579	134.4444141	189.8993545	151.9382975	180.148834	221.1329955	237.0612465	292.6851893	209.8970127
"1382054_at"	"---"	"Rn.24009"	"BF285731"	"Transcribed locus=---"	10.70685451	11.86846808	12.00123571	12.61666324	12.14267351	12.0211692	12.05862681	12.09359205	11.79533864	13.18069945	12.51403231	11.69645515	12.90964871	12.59812013	16.40778522	11.63925961
"1392546_at"	"Csnk2a2_predicted"	"Rn.24013"	"AI145332"	"Casein kinase II, alpha 2, polypeptide (predicted)=chr19p13"	51.22918702	29.23284433	16.49765247	23.36935709	28.16227043	23.74376952	24.06066879	15.24614674	30.94022487	32.32786913	43.6153082	34.1180595	28.70370537	28.24943554	14.85752446	27.27070118
"1378282_at"	"Csnk2a2_predicted"	"Rn.24013"	"BI290750"	"casein kinase II, alpha 2, polypeptide (predicted)=chr19p13"	172.7637319	167.6633653	298.4916252	174.3323944	181.6948328	185.6101408	148.9147051	169.8620232	169.2475543	225.094777	199.9055741	127.1203022	242.5325407	273.5920803	176.1455305	247.8112048
"1399075_at"	"Map3k7_predicted"	"Rn.24019"	"AI146037"	"mitogen activated protein kinase kinase kinase 7 (predicted)=chr5q21"	414.567557	255.7599367	194.473077	260.1175956	312.0878963	234.3742416	284.3503684	228.6580409	255.1817048	228.8566931	144.108837	225.7527239	163.0100615	302.121637	218.6223849	290.4024181
"1378107_at"	"---"	"Rn.24020"	"AI146051"	"Transcribed locus=---"	4.898754727	5.462844101	5.045230256	5.249287743	5.158580385	5.057817926	5.128734315	5.128082969	5.009145073	5.294824819	5.323677737	4.995042579	5.193999388	5.294545698	5.388769612	4.876513508
"1376465_at"	"RGD1563869_predicted"	"Rn.24047"	"BI295240"	"Sim ilar to glucocorticoid induced gene 1 (predicted)=chr2q23"	25.65373407	13.58255678	13.27510501	13.51631167	16.60324531	13.55369046	15.4381293	16.49136087	18.65847743	14.70835645	13.9329136	21.19142502	15.38207834	14.6795401	14.65767965	20.0252154
"1376885_at"	"---"	"Rn.24070"	"BE095660"	"Transcribed locus=---"	169.4436617	142.1157403	182.9558207	194.1135865	185.2342097	182.6825852	154.8315319	187.0331201	257.7063093	233.0282739	293.4870835	216.8079385	233.5778537	228.3639002	133.9828093	187.808029
"1376696_at"	"---"	"Rn.24077"	"AI175442"	"Transcribed locus=---"	54.46439888	62.82242725	61.64492668	71.35998446	62.53733978	61.63715874	62.26367385	59.97859719	40.51917697	62.64589305	67.35384853	91.71214477	68.15062898	73.48962985	120.2423441	61.13276666
"1371627_at"	"Amotl1_predicted"	"Rn.24081"	"BI277433"	"Angiomotin-like 1 (predicted)=chr8q11"	11.98259288	10.47741877	11.78145891	11.98943084	37.49160464	26.63964162	11.95728758	26.41498865	37.81442278	8.626472378	12.78689286	13.94879295	11.84083883	6.228391339	7.50748236	11.6415227
"1375445_at"	"---"	"Rn.24084"	"BG375795"	"Transcribed locus=---"	3.871358608	3.917692403	3.901560769	4.011579249	3.966556505	3.884359618	3.94344817	3.947239727	3.876391821	4.123351358	4.071249482	3.854626271	4.001389361	3.981182679	4.052878098	3.842267134
"1393059_at"	"---"	"Rn.24086"	"AI137360"	"Transcribed locus=---"	24.11178806	24.59435919	24.35339979	25.49071877	25.42463157	24.12121215	24.87644876	24.86301382	24.31811108	25.43723619	25.48256991	32.37458957	24.86390687	25.02138237	25.24303329	32.81733069
"1374075_at"	"Napg"	"Rn.24090"	"AI175533"	"N-ethylmaleimide-sensitive factor attachment protein, gamma=chr18q12.1"	262.5310017	198.4309048	202.2630693	214.1281921	201.8805034	136.7568203	178.3541221	200.8619974	187.3411444	163.9156134	167.982442	223.3958608	168.9043673	162.1502121	134.1537249	206.5377022
